"scen_type","type_id","agents","lower_cost","lower_date","solution_cost","solution_date"
"even","8","61","702","2023-02-27","702","2023-02-27"
"even","8","62","714","2023-02-27","714","2023-02-27"
"even","8","63","722","2023-02-27","722","2023-02-27"
"even","8","64","739","2023-02-27","739","2023-02-27"
"even","8","65","752","2023-02-27","752","2023-02-27"
"even","8","66","766","2023-02-27","766","2023-02-27"
"even","8","67","783.5","2023-02-27","792","2022-11-30"
"even","8","68","793","2023-02-27","793","2023-02-27"
"even","8","69","797.339","2023-02-27","812","2022-11-30"
"even","8","70","808.803","2023-02-27","823","2022-11-30"
"even","8","71","782","2022-11-30","831","2022-11-30"
"even","8","72","803","2022-11-30","853","2022-11-30"
"even","8","73","816","2022-11-30","875","2022-11-30"
"even","8","74","822","2022-11-30","882","2022-11-30"
"even","8","75","837","2022-11-30","888","2022-11-30"
"even","8","76","847","2022-11-30","898","2022-11-30"
"even","8","77","862","2022-11-30","930","2022-11-30"
"even","8","78","875","2022-11-30","938","2022-11-30"
"even","8","79","882","2022-11-30","943","2022-11-30"
"even","8","80","891","2022-11-30","961","2022-11-30"
"even","8","81","899","2022-11-30","975","2022-11-30"
"even","8","82","906","2022-11-30","996","2022-11-30"
"even","8","83","917","2022-11-30","1007","2022-11-30"
"even","8","84","926","2022-11-30","1015","2022-11-30"
"even","8","85","938","2022-11-30","1029","2022-11-30"
"even","8","86","942","2022-11-30","1036","2022-11-30"
"even","8","87","947","2022-11-30","1051","2022-11-30"
"even","8","88","954","2022-11-30","1044","2022-11-30"
"even","8","89","962","2022-11-30","1050","2022-11-30"
"even","8","90","968","2022-11-30","1065","2022-11-30"
"even","8","91","989","2022-11-30","1085","2022-11-30"
"even","8","92","994","2022-11-30","1109","2022-11-30"
"even","8","93","1004","2022-11-30","1122","2022-11-30"
"even","8","94","1016","2022-11-30","1123","2022-11-30"
"even","8","95","1024","2022-11-30","1154","2022-11-30"
"even","8","96","1029","2022-11-30","1152","2022-11-30"
"even","8","97","1036","2022-11-30","1171","2022-11-30"
"even","8","98","1042","2022-11-30","1191","2022-11-30"
"even","8","99","1056","2022-11-30","1192","2022-11-30"
"even","8","100","1068","2022-11-30","1197","2022-11-30"
"even","8","101","1081","2022-11-30","1240","2022-11-30"
"even","8","102","1092","2022-11-30","1244","2022-11-30"
"even","8","103","1115","2022-11-30","1265","2022-11-30"
"even","8","104","1135","2022-11-30","1300","2022-11-30"
"even","8","105","1155","2022-11-30","1348","2022-11-30"
"even","8","106","1169","2022-11-30","1355","2022-11-30"
"even","8","107","1183","2022-11-30","1387","2022-11-30"
"even","8","108","1186","2022-11-30","1358","2022-11-30"
"even","8","109","1201","2022-11-30","1385","2022-11-30"
"even","8","110","1210","2022-11-30","1404","2022-11-30"
"even","8","111","1220","2022-11-30","1418","2022-11-30"
"even","8","112","1241","2022-11-30","1435","2022-11-30"
"even","8","113","1253","2022-11-30","1481","2022-11-30"
"even","8","114","1263","2022-11-30","1481","2022-11-30"
"even","8","115","1276","2022-11-30","1515","2022-11-30"
"even","8","116","1285","2022-11-30","1536","2022-11-30"
"even","8","117","1299","2022-11-30","1544","2022-11-30"
"even","8","118","1314","2022-11-30","1572","2022-11-30"
"even","8","119","1333","2022-11-30","1608","2022-11-30"
"even","8","120","1349","2022-11-30","1645","2022-11-30"
"even","8","121","1354","2022-11-30","1636","2022-11-30"
"even","8","122","1380","2022-11-30","1702","2022-11-30"
"even","8","123","1386","2022-11-30","1712","2022-11-30"
"even","8","124","1393","2022-11-30","1778","2022-11-30"
"even","8","125","1396","2022-11-30","1720","2022-11-30"
"even","8","126","1404","2022-11-30","1790","2022-11-30"
"even","8","127","1418","2022-11-30","1783","2022-11-30"
"even","8","128","1420","2022-11-30","1842","2022-11-30"
"even","9","1","4","2022-11-18","4","2022-11-18"
"even","9","2","12","2022-11-18","12","2022-11-18"
"even","9","3","31","2022-11-18","31","2022-11-18"
"even","9","4","36","2022-11-18","36","2022-11-18"
"even","9","5","46","2022-11-18","46","2022-11-18"
"even","9","6","57","2022-11-18","57","2022-11-18"
"even","9","7","70","2022-11-18","70","2022-11-18"
"even","9","8","79","2022-11-18","79","2022-11-18"
"even","9","9","87","2022-11-18","87","2022-11-18"
"even","9","10","106","2022-11-18","106","2022-11-18"
"even","9","11","122","2022-11-18","122","2022-11-18"
"even","9","12","128","2022-11-18","128","2022-11-18"
"even","9","13","134","2022-11-18","134","2022-11-18"
"even","9","14","147","2022-11-18","147","2022-11-18"
"even","9","15","159","2022-11-18","159","2022-11-18"
"even","9","16","177","2022-11-18","177","2022-11-18"
"even","9","17","182","2022-11-18","182","2022-11-18"
"even","9","18","197","2022-11-18","197","2022-11-18"
"even","9","19","208","2022-11-18","208","2022-11-18"
"even","9","20","217","2022-11-18","217","2022-11-18"
"even","9","21","229","2022-11-18","229","2022-11-18"
"even","9","22","237","2022-11-18","237","2022-11-18"
"even","9","23","248","2022-11-18","248","2022-11-18"
"even","9","24","263","2022-11-18","263","2022-11-18"
"even","9","25","276","2022-11-18","276","2022-11-18"
"even","9","26","288","2022-11-18","288","2022-11-18"
"even","9","27","292","2022-11-18","292","2022-11-18"
"even","9","28","312","2022-11-18","312","2022-11-18"
"even","9","29","334","2022-11-18","334","2022-11-18"
"even","9","30","346","2022-11-18","346","2022-11-18"
"even","9","31","350","2022-11-18","350","2022-11-18"
"even","9","32","362","2022-11-18","362","2022-11-18"
"even","9","33","370","2022-11-18","370","2022-11-18"
"even","9","34","382","2022-11-18","382","2022-11-18"
"even","9","35","397","2022-11-18","397","2022-11-18"
"even","9","36","404","2022-11-18","404","2022-11-18"
"even","9","37","415","2022-11-18","415","2022-11-18"
"even","9","38","427","2022-11-18","427","2022-11-18"
"even","9","39","438","2022-11-18","438","2022-11-18"
"even","9","40","448","2022-11-18","448","2022-11-18"
"even","9","41","454","2022-11-18","454","2022-11-18"
"even","9","42","461","2022-11-18","461","2022-11-18"
"even","9","43","465","2022-11-18","465","2022-11-18"
"even","9","44","467","2022-11-18","467","2022-11-18"
"even","9","45","474","2022-11-18","474","2022-11-18"
"even","9","46","477","2022-11-18","477","2022-11-18"
"even","9","47","490","2022-11-18","490","2022-11-18"
"even","9","48","497","2022-11-18","497","2022-11-18"
"even","9","49","507","2022-11-18","507","2022-11-18"
"even","9","50","519","2022-11-18","519","2022-11-18"
"even","9","51","528","2022-11-18","528","2022-11-18"
"even","9","52","540","2022-11-18","540","2022-11-18"
"even","9","53","556","2022-11-18","556","2022-11-18"
"even","9","54","569","2022-11-18","569","2022-11-18"
"even","9","55","580","2022-11-18","580","2022-11-18"
"even","9","56","589","2022-11-18","589","2022-11-18"
"even","9","57","604","2022-11-18","604","2022-11-18"
"even","9","58","608","2022-11-18","608","2022-11-18"
"even","9","59","621","2022-11-18","621","2022-11-18"
"even","9","60","627","2022-11-18","627","2022-11-18"
"even","9","61","641","2022-11-18","641","2022-11-18"
"even","9","62","649","2023-02-27","649","2023-02-27"
"even","9","63","666","2022-11-18","666","2022-11-18"
"even","9","64","668","2022-11-18","668","2023-02-27"
"even","9","65","684","2022-11-18","684","2022-11-18"
"even","9","66","704","2022-11-18","704","2023-02-27"
"even","9","67","721","2022-11-18","721","2023-02-27"
"even","9","68","738","2023-03-07","738","2023-03-07"
"even","9","69","749","2023-02-27","749","2023-02-27"
"even","9","70","761.655","2023-02-27","767","2022-11-30"
"even","9","71","771.013","2023-02-27","777","2022-11-30"
"even","9","72","766","2022-11-30","803","2022-11-30"
"even","9","73","771","2022-11-30","803","2022-11-30"
"even","9","74","785","2022-11-30","820","2022-11-30"
"even","9","75","802","2022-11-30","843","2022-11-30"
"even","9","76","812","2022-11-30","849","2022-11-30"
"even","9","77","814","2022-11-30","849","2022-11-30"
"even","9","78","831","2022-11-30","870","2022-11-30"
"even","9","79","847","2022-11-30","888","2022-11-30"
"even","9","80","867","2022-11-30","911","2022-11-30"
"even","9","81","879","2022-11-30","932","2022-11-30"
"even","9","82","893","2022-11-30","952","2022-11-30"
"even","9","83","899","2022-11-30","954","2022-11-30"
"even","9","84","912","2022-11-30","965","2022-11-30"
"even","9","85","925","2022-11-30","985","2022-11-30"
"even","9","86","933","2022-11-30","1005","2022-11-30"
"even","9","87","948","2022-11-30","1006","2022-11-30"
"even","9","88","966","2022-11-30","1029","2022-11-30"
"even","9","89","985","2022-11-30","1054","2022-11-30"
"even","9","90","994","2022-11-30","1063","2022-11-30"
"even","9","91","1013","2022-11-30","1086","2022-11-30"
"even","9","92","1031","2022-11-30","1107","2022-11-30"
"even","9","93","1034","2022-11-30","1111","2022-11-30"
"even","9","94","1042","2022-11-30","1123","2022-11-30"
"even","9","95","1054","2022-11-30","1153","2022-11-30"
"even","9","96","1074","2022-11-30","1174","2022-11-30"
"even","9","97","1083","2022-11-30","1196","2022-11-30"
"even","9","98","1099","2022-11-30","1217","2022-11-30"
"even","9","99","1115","2022-11-30","1225","2022-11-30"
"even","9","100","1121","2022-11-30","1234","2022-11-30"
"even","9","101","1131","2022-11-30","1271","2022-11-30"
"even","9","102","1141","2022-11-30","1295","2022-11-30"
"even","9","103","1149","2022-11-30","1314","2022-11-30"
"even","9","104","1157","2022-11-30","1319","2022-11-30"
"even","9","105","1170","2022-11-30","1330","2022-11-30"
"even","9","106","1178","2022-11-30","1331","2022-11-30"
"even","9","107","1183","2022-11-30","1339","2022-11-30"
"even","9","108","1190","2022-11-30","1359","2022-11-30"
"even","9","109","1205","2022-11-30","1390","2022-11-30"
"even","9","110","1216","2022-11-30","1379","2022-11-30"
"even","9","111","1233","2022-11-30","1438","2022-11-30"
"even","9","112","1251","2022-11-30","1428","2022-11-30"
"even","9","113","1267","2022-11-30","1463","2022-11-30"
"even","9","114","1274","2022-11-30","1457","2022-11-30"
"even","9","115","1286","2022-11-30","1515","2022-11-30"
"even","9","116","1289","2022-11-30","1513","2022-11-30"
"even","9","117","1302","2022-11-30","1499","2022-11-30"
"even","9","118","1311","2022-11-30","1538","2022-11-30"
"even","9","119","1327","2022-11-30","1552","2022-11-30"
"even","9","120","1332","2022-11-30","1620","2022-11-30"
"even","9","121","1337","2022-11-30","1576","2022-11-30"
"even","9","122","1359","2022-11-30","1595","2022-11-30"
"even","9","123","1375","2022-11-30","1639","2022-11-30"
"even","9","124","1395","2022-11-30","1655","2022-11-30"
"even","9","125","1407","2022-11-30","1675","2022-11-30"
"even","9","126","1415","2022-11-30","1695","2022-11-30"
"even","9","127","1417","2022-11-30","1732","2022-11-30"
"even","9","128","1422","2022-11-30","1729","2022-11-30"
"even","10","1","11","2022-11-18","11","2022-11-18"
"even","10","2","35","2022-11-18","35","2022-11-18"
"even","10","3","46","2022-11-18","46","2022-11-18"
"even","10","4","51","2022-11-18","51","2022-11-18"
"even","10","5","58","2022-11-18","58","2022-11-18"
"even","10","6","64","2022-11-18","64","2022-11-18"
"even","10","7","72","2022-11-18","72","2022-11-18"
"even","10","8","80","2022-11-18","80","2022-11-18"
"even","10","9","90","2022-11-18","90","2022-11-18"
"even","10","10","100","2022-11-18","100","2022-11-18"
"even","10","11","116","2022-11-18","116","2022-11-18"
"even","10","12","119","2022-11-18","119","2022-11-18"
"even","10","13","132","2022-11-18","132","2022-11-18"
"even","10","14","147","2022-11-18","147","2022-11-18"
"even","10","15","152","2022-11-18","152","2022-11-18"
"even","10","16","167","2022-11-18","167","2022-11-18"
"even","10","17","182","2022-11-18","182","2022-11-18"
"even","10","18","191","2022-11-18","191","2022-11-18"
"even","10","19","207","2022-11-18","207","2022-11-18"
"even","10","20","215","2022-11-18","215","2022-11-18"
"even","10","21","220","2022-11-18","220","2022-11-18"
"even","10","22","241","2022-11-18","241","2022-11-18"
"even","10","23","248","2022-11-18","248","2022-11-18"
"even","10","24","262","2022-11-18","262","2022-11-18"
"even","10","25","272","2022-11-18","272","2022-11-18"
"even","10","26","282","2022-11-18","282","2022-11-18"
"even","10","27","300","2022-11-18","300","2022-11-18"
"even","10","28","307","2022-11-18","307","2022-11-18"
"even","10","29","322","2022-11-18","322","2022-11-18"
"even","10","30","333","2022-11-18","333","2022-11-18"
"even","10","31","342","2022-11-18","342","2022-11-18"
"even","10","32","347","2022-11-18","347","2022-11-18"
"even","10","33","353","2022-11-18","353","2022-11-18"
"even","10","34","360","2022-11-18","360","2022-11-18"
"even","10","35","367","2022-11-18","367","2022-11-18"
"even","10","36","386","2022-11-18","386","2022-11-18"
"even","10","37","397","2022-11-18","397","2022-11-18"
"even","10","38","405","2022-11-18","405","2022-11-18"
"even","10","39","410","2022-11-18","410","2022-11-18"
"even","10","40","426","2022-11-18","426","2022-11-18"
"even","10","41","438","2022-11-18","438","2022-11-18"
"even","10","42","464","2022-11-18","464","2022-11-18"
"even","10","43","477","2022-11-18","477","2022-11-18"
"even","10","44","493","2022-11-18","493","2022-11-18"
"even","10","45","503","2022-11-18","503","2022-11-18"
"even","10","46","508","2022-11-18","508","2022-11-18"
"even","10","47","527","2022-11-18","527","2022-11-18"
"even","10","48","545","2022-11-18","545","2022-11-18"
"even","10","49","560","2022-11-18","560","2022-11-18"
"even","10","50","570","2022-11-18","570","2022-11-18"
"even","10","51","582","2022-11-18","582","2022-11-18"
"even","10","52","591","2022-11-18","591","2022-11-18"
"even","10","53","596","2022-11-18","596","2022-11-18"
"even","10","54","600","2022-11-18","600","2022-11-18"
"even","10","55","607","2022-11-18","607","2022-11-18"
"even","10","56","618","2022-11-18","618","2022-11-18"
"even","10","57","631","2022-11-18","631","2022-11-18"
"even","10","58","642","2023-02-27","642","2023-02-27"
"even","10","59","648","2023-02-27","648","2023-02-27"
"even","10","60","658","2023-02-27","658","2023-02-27"
"even","10","61","665","2023-02-27","665","2023-02-27"
"even","10","62","679","2023-02-27","679","2023-02-27"
"even","10","63","695","2023-02-27","695","2023-02-27"
"even","10","64","707","2023-02-27","707","2023-02-27"
"even","10","65","716","2023-02-27","716","2023-02-27"
"even","10","66","726","2023-02-27","726","2023-02-27"
"even","10","67","737","2023-02-27","737","2023-02-27"
"even","10","68","748","2023-02-27","748","2023-02-27"
"even","10","69","760","2023-02-27","760","2023-02-27"
"even","10","70","779","2023-02-27","779","2023-02-27"
"even","10","71","785.773","2023-02-27","794","2022-11-30"
"even","10","72","798.365","2023-02-27","803","2022-11-30"
"even","10","73","773","2022-11-30","810","2022-11-30"
"even","10","74","789","2022-11-30","839","2022-11-30"
"even","10","75","807","2022-11-30","857","2022-11-30"
"even","10","76","814","2022-11-30","869","2022-11-30"
"even","10","77","831","2022-11-30","885","2022-11-30"
"even","10","78","832","2022-11-30","891","2022-11-30"
"even","10","79","850","2022-11-30","917","2022-11-30"
"even","10","80","873","2022-11-30","935","2022-11-30"
"even","10","81","885","2022-11-30","970","2022-11-30"
"even","10","82","892","2022-11-30","954","2022-11-30"
"even","10","83","911","2022-11-30","978","2022-11-30"
"even","10","84","921","2022-11-30","990","2022-11-30"
"even","10","85","936","2022-11-30","1011","2022-11-30"
"even","10","86","952","2022-11-30","1032","2022-11-30"
"even","10","87","963","2022-11-30","1038","2022-11-30"
"even","10","88","969","2022-11-30","1046","2022-11-30"
"even","10","89","974","2022-11-30","1053","2022-11-30"
"even","10","90","993","2022-11-30","1086","2022-11-30"
"even","10","91","1008","2022-11-30","1098","2022-11-30"
"even","10","92","1020","2022-11-30","1118","2022-11-30"
"even","10","93","1028","2022-11-30","1126","2022-11-30"
"even","10","94","1041","2022-11-30","1144","2022-11-30"
"even","10","95","1050","2022-11-30","1149","2022-11-30"
"even","10","96","1062","2022-11-30","1163","2022-11-30"
"even","10","97","1077","2022-11-30","1172","2022-11-30"
"even","10","98","1084","2022-11-30","1196","2022-11-30"
"even","10","99","1091","2022-11-30","1198","2022-11-30"
"even","10","100","1107","2022-11-30","1246","2022-11-30"
"even","10","101","1109","2022-11-30","1222","2022-11-30"
"even","10","102","1122","2022-11-30","1241","2022-11-30"
"even","10","103","1144","2022-11-30","1296","2022-11-30"
"even","10","104","1158","2022-11-30","1296","2022-11-30"
"even","10","105","1162","2022-11-30","1298","2022-11-30"
"even","10","106","1176","2022-11-30","1355","2022-11-30"
"even","10","107","1184","2022-11-30","1337","2022-11-30"
"even","10","108","1193","2022-11-30","1376","2022-11-30"
"even","10","109","1201","2022-11-30","1376","2022-11-30"
"even","10","110","1217","2022-11-30","1420","2022-11-30"
"even","10","111","1227","2022-11-30","1440","2022-11-30"
"even","10","112","1236","2022-11-30","1425","2022-11-30"
"even","10","113","1249","2022-11-30","1487","2022-11-30"
"even","10","114","1265","2022-11-30","1513","2022-11-30"
"even","10","115","1279","2022-11-30","1479","2022-11-30"
"even","10","116","1290","2022-11-30","1509","2022-11-30"
"even","10","117","1306","2022-11-30","1585","2022-11-30"
"even","10","118","1320","2022-11-30","1545","2022-11-30"
"even","10","119","1331","2022-11-30","1603","2022-11-30"
"even","10","120","1344","2022-11-30","1621","2022-11-30"
"even","10","121","1364","2022-11-30","1626","2022-11-30"
"even","10","122","1375","2022-11-30","1645","2022-11-30"
"even","10","123","1392","2022-11-30","1654","2022-11-30"
"even","10","124","1395","2022-11-30","1678","2022-11-30"
"even","10","125","1405","2022-11-30","1713","2022-11-30"
"even","10","126","1423","2022-11-30","1704","2022-11-30"
"even","10","127","1441","2022-11-30","1752","2022-11-30"
"even","10","128","1448","2022-11-30","1775","2022-11-30"
"even","11","1","11","2022-11-18","11","2022-11-18"
"even","11","2","20","2022-11-18","20","2022-11-18"
"even","11","3","28","2022-11-18","28","2022-11-18"
"even","11","4","37","2022-11-18","37","2022-11-18"
"even","11","5","47","2022-11-18","47","2022-11-18"
"even","11","6","58","2022-11-18","58","2022-11-18"
"even","11","7","70","2022-11-18","70","2022-11-18"
"even","11","8","78","2022-11-18","78","2022-11-18"
"even","11","9","90","2022-11-18","90","2022-11-18"
"even","11","10","105","2022-11-18","105","2022-11-18"
"even","11","11","119","2022-11-18","119","2022-11-18"
"even","11","12","127","2022-11-18","127","2022-11-18"
"even","11","13","134","2022-11-18","134","2022-11-18"
"even","11","14","154","2022-11-18","154","2022-11-18"
"even","11","15","161","2022-11-18","161","2022-11-18"
"even","11","16","170","2022-11-18","170","2022-11-18"
"even","11","17","181","2022-11-18","181","2022-11-18"
"even","11","18","206","2022-11-18","206","2022-11-18"
"even","11","19","212","2022-11-18","212","2022-11-18"
"even","11","20","223","2022-11-18","223","2022-11-18"
"even","11","21","245","2022-11-18","245","2022-11-18"
"even","11","22","264","2022-11-18","264","2022-11-18"
"even","11","23","282","2022-11-18","282","2022-11-18"
"even","11","24","297","2022-11-18","297","2022-11-18"
"even","11","25","312","2022-11-18","312","2022-11-18"
"even","11","26","322","2022-11-18","322","2022-11-18"
"even","11","27","330","2022-11-18","330","2022-11-18"
"even","11","28","338","2022-11-18","338","2022-11-18"
"even","11","29","352","2022-11-18","352","2022-11-18"
"even","11","30","360","2022-11-18","360","2022-11-18"
"even","11","31","369","2022-11-18","369","2022-11-18"
"even","11","32","380","2022-11-18","380","2022-11-18"
"even","11","33","383","2022-11-18","383","2022-11-18"
"even","11","34","393","2022-11-18","393","2022-11-18"
"even","11","35","401","2022-11-18","401","2022-11-18"
"even","11","36","414","2022-11-18","414","2022-11-18"
"even","11","37","424","2022-11-18","424","2022-11-18"
"even","11","38","435","2022-11-18","435","2022-11-18"
"even","11","39","443","2022-11-18","443","2022-11-18"
"even","11","40","452","2022-11-18","452","2022-11-18"
"even","11","41","461","2022-11-18","461","2022-11-18"
"even","11","42","473","2022-11-18","473","2022-11-18"
"even","11","43","485","2022-11-18","485","2022-11-18"
"even","11","44","496","2022-11-18","496","2022-11-18"
"even","11","45","508","2022-11-18","508","2022-11-18"
"even","11","46","512","2022-11-18","512","2022-11-18"
"even","11","47","531","2022-11-18","531","2022-11-18"
"even","11","48","544","2022-11-18","544","2022-11-18"
"even","11","49","555","2022-11-18","555","2022-11-18"
"even","11","50","574","2022-11-18","574","2022-11-18"
"even","11","51","585","2022-11-18","585","2022-11-18"
"even","11","52","600","2022-11-18","600","2022-11-18"
"even","11","53","606","2022-11-18","606","2022-11-18"
"even","11","54","623","2022-11-18","623","2022-11-18"
"even","11","55","635","2022-11-18","635","2022-11-18"
"even","11","56","639","2022-11-18","639","2022-11-18"
"even","11","57","644","2022-11-18","644","2022-11-18"
"even","11","58","649","2022-11-18","649","2022-11-18"
"even","11","59","657","2022-11-18","657","2022-11-18"
"even","11","60","679","2022-11-18","679","2022-11-18"
"even","11","61","688","2022-11-18","688","2022-11-18"
"even","11","62","692","2022-11-18","692","2022-11-18"
"even","11","63","707","2022-11-18","707","2022-11-18"
"even","11","64","720","2022-11-18","720","2022-11-18"
"even","11","65","729","2022-11-18","729","2022-11-18"
"even","11","66","739","2022-11-18","739","2022-11-18"
"even","11","67","748","2022-11-18","748","2022-11-18"
"even","11","68","759","2022-11-18","759","2022-11-18"
"even","11","69","778","2022-11-18","778","2022-11-18"
"even","11","70","799","2023-03-07","799","2023-03-07"
"even","11","71","815","2023-02-27","815","2023-02-27"
"even","11","72","817","2023-02-27","817","2023-02-27"
"even","11","73","823","2023-02-27","823","2023-02-27"
"even","11","74","837","2023-02-27","837","2023-02-27"
"even","11","75","858","2023-02-27","858","2023-02-27"
"even","11","76","874","2023-02-27","874","2023-02-27"
"even","11","77","890","2023-02-27","890","2023-02-27"
"even","11","78","902","2023-02-27","902","2023-03-07"
"even","11","79","915.583","2023-02-27","924","2022-11-30"
"even","11","80","889","2022-11-30","943","2022-11-30"
"even","11","81","904","2022-11-30","964","2022-11-30"
"even","11","82","927","2022-11-30","993","2022-11-30"
"even","11","83","943","2022-11-30","1022","2022-11-30"
"even","11","84","962","2022-11-30","1044","2022-11-30"
"even","11","85","979","2022-11-30","1055","2022-11-30"
"even","11","86","985","2022-11-30","1066","2022-11-30"
"even","11","87","996","2022-11-30","1079","2022-11-30"
"even","11","88","1002","2022-11-30","1100","2022-11-30"
"even","11","89","1016","2022-11-30","1105","2022-11-30"
"even","11","90","1019","2022-11-30","1119","2022-11-30"
"even","11","91","1033","2022-11-30","1132","2022-11-30"
"even","11","92","1048","2022-11-30","1152","2022-11-30"
"even","11","93","1052","2022-11-30","1166","2022-11-30"
"even","11","94","1068","2022-11-30","1199","2022-11-30"
"even","11","95","1079","2022-11-30","1192","2022-11-30"
"even","11","96","1090","2022-11-30","1245","2022-11-30"
"even","11","97","1096","2022-11-30","1242","2022-11-30"
"even","11","98","1112","2022-11-30","1256","2022-11-30"
"even","11","99","1115","2022-11-30","1261","2022-11-30"
"even","11","100","1128","2022-11-30","1253","2022-11-30"
"even","11","101","1142","2022-11-30","1278","2022-11-30"
"even","11","102","1161","2022-11-30","1313","2022-11-30"
"even","11","103","1168","2022-11-30","1308","2022-11-30"
"even","11","104","1180","2022-11-30","1322","2022-11-30"
"even","11","105","1182","2022-11-30","1364","2022-11-30"
"even","11","106","1191","2022-11-30","1374","2022-11-30"
"even","11","107","1202","2022-11-30","1380","2022-11-30"
"even","11","108","1203","2022-11-30","1378","2022-11-30"
"even","11","109","1210","2022-11-30","1382","2022-11-30"
"even","11","110","1228","2022-11-30","1417","2022-11-30"
"even","11","111","1243","2022-11-30","1448","2022-11-30"
"even","11","112","1249","2022-11-30","1448","2022-11-30"
"even","11","113","1262","2022-11-30","1463","2022-11-30"
"even","11","114","1267","2022-11-30","1539","2022-11-30"
"even","11","115","1282","2022-11-30","1479","2022-11-30"
"even","11","116","1293","2022-11-30","1522","2022-11-30"
"even","11","117","1305","2022-11-30","1552","2022-11-30"
"even","11","118","1318","2022-11-30","1595","2022-11-30"
"even","11","119","1324","2022-11-30","1577","2022-11-30"
"even","11","120","1331","2022-11-30","1559","2022-11-30"
"even","11","121","1344","2022-11-30","1586","2022-11-30"
"even","11","122","1357","2022-11-30","1651","2022-11-30"
"even","11","123","1362","2022-11-30","1652","2022-11-30"
"even","11","124","1374","2022-11-30","1678","2022-11-30"
"even","11","125","1384","2022-11-30","1672","2022-11-30"
"even","11","126","1397","2022-11-30","1700","2022-11-30"
"even","11","127","1413","2022-11-30","1766","2022-11-30"
"even","11","128","1436","2022-11-30","1796","2022-11-30"
"even","12","1","6","2022-11-18","6","2022-11-18"
"even","12","2","17","2022-11-18","17","2022-11-18"
"even","12","3","29","2022-11-18","29","2022-11-18"
"even","12","4","37","2022-11-18","37","2022-11-18"
"even","12","5","41","2022-11-18","41","2022-11-18"
"even","12","6","50","2022-11-18","50","2022-11-18"
"even","12","7","67","2022-11-18","67","2022-11-18"
"even","12","8","85","2022-11-18","85","2022-11-18"
"even","12","9","93","2022-11-18","93","2022-11-18"
"even","12","10","104","2022-11-18","104","2022-11-18"
"even","12","11","117","2022-11-18","117","2022-11-18"
"even","12","12","136","2022-11-18","136","2022-11-18"
"even","12","13","142","2022-11-18","142","2022-11-18"
"even","12","14","151","2022-11-18","151","2022-11-18"
"even","12","15","155","2022-11-18","155","2022-11-18"
"even","12","16","165","2022-11-18","165","2022-11-18"
"even","12","17","176","2022-11-18","176","2022-11-18"
"even","12","18","194","2022-11-18","194","2022-11-18"
"even","12","19","206","2022-11-18","206","2022-11-18"
"even","12","20","217","2022-11-18","217","2022-11-18"
"even","12","21","230","2022-11-18","230","2022-11-18"
"even","12","22","236","2022-11-18","236","2022-11-18"
"even","12","23","245","2022-11-18","245","2022-11-18"
"even","12","24","248","2022-11-18","248","2022-11-18"
"even","12","25","264","2022-11-18","264","2022-11-18"
"even","12","26","276","2022-11-18","276","2022-11-18"
"even","12","27","287","2022-11-18","287","2022-11-18"
"even","12","28","307","2022-11-18","307","2022-11-18"
"even","12","29","319","2022-11-18","319","2022-11-18"
"even","12","30","330","2022-11-18","330","2022-11-18"
"even","12","31","351","2022-11-18","351","2022-11-18"
"even","12","32","368","2022-11-18","368","2022-11-18"
"even","12","33","372","2022-11-18","372","2022-11-18"
"even","12","34","378","2022-11-18","378","2022-11-18"
"even","12","35","387","2022-11-18","387","2022-11-18"
"even","12","36","400","2022-11-18","400","2022-11-18"
"even","12","37","404","2022-11-18","404","2022-11-18"
"even","12","38","410","2022-11-18","410","2022-11-18"
"even","12","39","426","2022-11-18","426","2022-11-18"
"even","12","40","440","2022-11-18","440","2022-11-18"
"even","12","41","450","2022-11-18","450","2022-11-18"
"even","12","42","469","2022-11-18","469","2022-11-18"
"even","12","43","493","2022-11-18","493","2022-11-18"
"even","12","44","506","2022-11-18","506","2022-11-18"
"even","12","45","519","2022-11-18","519","2022-11-18"
"even","12","46","532","2022-11-18","532","2022-11-18"
"even","12","47","547","2022-11-18","547","2022-11-18"
"even","12","48","560","2022-11-18","560","2022-11-18"
"even","12","49","571","2022-11-18","571","2022-11-18"
"even","12","50","584","2022-11-18","584","2022-11-18"
"even","12","51","598","2022-11-18","598","2022-11-18"
"even","12","52","618","2022-11-18","618","2022-11-18"
"even","12","53","632","2022-11-18","632","2022-11-18"
"even","12","54","649","2022-11-18","649","2022-11-18"
"even","12","55","658","2022-11-18","658","2022-11-18"
"even","12","56","668","2022-11-18","668","2022-11-18"
"even","12","57","670","2023-02-27","670","2023-02-27"
"even","12","58","683","2022-11-18","683","2023-02-27"
"even","12","59","705","2023-02-27","705","2023-02-27"
"even","12","60","718","2023-02-27","718","2023-02-27"
"even","12","61","732","2023-02-27","732","2023-02-27"
"even","12","62","738","2023-02-27","738","2023-02-27"
"even","12","63","743","2023-02-27","743","2022-11-30"
"even","12","64","766","2023-02-27","766","2023-02-27"
"even","12","65","774","2023-02-27","774","2023-02-27"
"even","12","66","787","2023-03-07","787","2023-03-07"
"even","12","67","802","2023-03-07","802","2023-03-07"
"even","12","68","806","2023-03-07","806","2023-03-07"
"even","12","69","820","2023-03-07","820","2023-03-07"
"even","12","70","831","2023-03-07","831","2023-03-07"
"even","12","71","841","2023-03-07","841","2023-03-07"
